YEAR,MO,DY,PRECTOTCORR,RH2M,WS10M_MAX,WS10M_MIN,SLP,T2M,TS,T2M_MAX,T2M_MIN
2019,11,26,0,80.67,5.27,1.63,101.31,20.68,20.98,27.46,15.98
2019,11,27,0,79.15,4.39,1.68,101.31,20.8,21,27.62,14.86
2019,11,28,0,80.03,4.85,2.26,101.31,21.23,21.68,28.13,16.11
2019,11,29,0,80.34,3.33,1.53,101.33,21.23,21.73,28.23,15.84
2019,11,30,0,78.78,3.54,1.79,101.31,22.12,22.55,29.2,16.1
2019,12,1,0,83.44,4.36,1.74,101.38,22.15,22.5,26.57,19.16
2019,12,2,1.36,85.6,4.96,1.87,101.38,22.35,22.84,26.55,19.34
2019,12,3,3.63,82.6,4.84,1.93,101.41,22.49,23.07,27.11,19.86
2019,12,4,0,79.94,5.32,1.96,101.54,21.61,22.19,27.19,17.54
2019,12,5,0,79.77,4.27,1.57,101.62,20.56,21.23,26.69,16.49
2019,12,6,0,78.93,3.51,1.59,101.56,19.3,19.89,25.95,13.91
2019,12,7,0,76.05,3.29,1.28,101.53,19.62,20.17,26.99,14.28
2019,12,8,0,79.17,4.07,2,101.55,20.63,21.26,27.07,15.53
2019,12,9,0,78.43,3.32,1.32,101.55,20.94,21.67,27.53,16.12
2019,12,10,0,78.42,3.24,1.76,101.38,20.77,21.41,27.52,16.13
2019,12,11,0,76.64,3.31,1.85,101.27,21.04,21.82,27.82,15.9
2019,12,12,0,77.14,4.8,2.17,101.27,21.06,21.8,27.61,16.03
2019,12,13,0,77.12,4.46,2.28,101.35,21.82,22.69,28.49,16.42
2019,12,14,0,78.42,4.41,2.5,101.54,22.66,23.5,28.52,18.66
2019,12,15,0,76.38,5.11,2.4,101.45,22.26,23.1,28.24,18.13
2019,12,16,0,76.68,3.83,1.62,101.48,21.78,22.64,28.01,17.62
2019,12,17,0,77.02,4.29,1.68,101.6,21.14,21.97,27.55,16.41
2019,12,18,0,77.07,3.36,1.65,101.64,20.76,21.76,27.49,15.5
2019,12,19,0,74.81,3.15,1.88,101.49,20.48,21.4,27.86,14.67
2019,12,20,0,69.16,3.39,2.26,101.37,20.34,21.08,28.13,14.23
2019,12,21,0,71.09,3.77,1.72,101.37,20.46,21.06,28.02,14.91
2019,12,22,0,76.87,4.28,2.09,101.38,20.89,21.67,27.67,16.01
2019,12,23,0,73.38,4.9,1.79,101.36,20.54,21.19,27.56,15.38
2019,12,24,0,72.49,5.53,2.18,101.45,20.83,21.57,27.79,16.18
2019,12,25,0,72.77,5.15,2.49,101.37,21.42,22.2,28.69,16.1
2019,12,26,0,74.76,3.38,1.39,101.27,22.2,23.11,28.45,17.59
2019,12,27,0,75.83,5.28,1.02,101.25,21.52,22.63,27.9,17.27
2019,12,28,0,62.78,4.17,2.61,101.41,18.76,19.71,26.07,13.66
2019,12,29,0,59.39,3.06,1.65,101.48,18.47,19.57,26.79,11.57
2019,12,30,0,72.68,4.78,1.45,101.42,19.62,20.45,26.36,13.51
2019,12,31,0.14,77.05,6.4,3.4,101.41,20.84,21.47,26.52,16.3
